ID,Title En,Countries,Date,Nationality,Gender,Enquiry status,Staff,Local,Conflict Zone,Age,Media,Date resolution,dg_request,state_acknowledgements,state_response,País Título EN,country_Regional Group,Coordinates,Calc country code,calc_country,Conflict zone calc,year,month,case_category,resolved,impunity,government_responded,primary_region,resolution_days
3631,Abdul Qadir Hajizai,PK,2012-05-28,Pakistani,Male,Ongoing/Unresolved,Freelancer,Local,True,,TV,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Abdul Qadir Hajizai,Conflict Zone,2012,5,Unresolved,0,1,0,Asia and the Pacific,
3643,Tariq Kamal,PK,2012-05-09,Pakistani,Male,No Information Received So Far,Staff,Local,True,35.0,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Tariq Kamal,Conflict Zone,2012,5,Unresolved,0,1,0,Asia and the Pacific,
3655,Murtaza Razvi,PK,2012-04-19,Pakistani,Male,Ongoing/Unresolved,Staff,Local,True,,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Murtaza Razvi,Conflict Zone,2012,4,Unresolved,0,1,0,Asia and the Pacific,
3689,Mukarram Khan Aatif,PK,2012-01-17,Pakistani,Male,Ongoing/Unresolved,Freelancer,Local,True,,Cross-platform,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Mukarram Khan Aatif,Conflict Zone,2012,1,Unresolved,0,1,0,Asia and the Pacific,
3228,Xulhaz Mannan,BD,2016-04-25,Bangladeshi,Male,Ongoing/Unresolved,Not indicated,Local,False,,Print,,"[{'id': 46456, 'text_1': '2017', 'text_2': ''}, {'id': 46457, 'text_1': '2018', 'text_2': ''}, {'id': 46458, 'text_1': '2019', 'text_2': ''}, {'id': 46459, 'text_1': '2020', 'text_2': ''}, {'id': 46460, 'text_1': '2021', 'text_2': ''}, {'id': 46461, 'text_1': '2022', 'text_2': ''}, {'id': 46462, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46463, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46464, 'text_1': '2018', 'text_2': ''}, {'id': 46465, 'text_1': '2019', 'text_2': ''}, {'id': 46466, 'text_1': '2020', 'text_2': ''}, {'id': 46467, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Xulhaz Mannan,Not a Conflict Zone,2016,4,Unresolved,0,1,1,Asia and the Pacific,
3325,Ananta Bijoy Das,BD,2015-05-12,"American,Bangladeshi",Male,Ongoing/Unresolved,Freelancer,Local,False,33.0,Online,,"[{'id': 46295, 'text_1': '2016', 'text_2': ''}, {'id': 46296, 'text_1': '2017', 'text_2': ''}, {'id': 46297, 'text_1': '2018', 'text_2': ''}, {'id': 46298, 'text_1': '2019', 'text_2': ''}, {'id': 46299, 'text_1': '2020', 'text_2': ''}, {'id': 46300, 'text_1': '2021', 'text_2': ''}, {'id': 46301, 'text_1': '2022', 'text_2': ''}, {'id': 46302, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46303, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46304, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46305, 'text_1': '2018', 'text_2': ''}, {'id': 46306, 'text_1': '2019', 'text_2': ''}, {'id': 46307, 'text_1': '2020', 'text_2': ''}, {'id': 46308, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Ananta Bijoy Das,Not a Conflict Zone,2015,5,Unresolved,0,1,1,Asia and the Pacific,
3628,Jamal Uddin,BD,2012-06-15,Bangladeshi,Male,Ongoing/Unresolved,Staff,Local,False,33.0,Print,,"[{'id': 46360, 'text_1': '2013', 'text_2': ''}, {'id': 46361, 'text_1': '2014', 'text_2': ''}, {'id': 46362, 'text_1': '2015', 'text_2': ''}, {'id': 46363, 'text_1': '2016', 'text_2': ''}, {'id': 46364, 'text_1': '2017', 'text_2': ''}, {'id': 46365, 'text_1': '2018', 'text_2': ''}, {'id': 46366, 'text_1': '2019', 'text_2': ''}, {'id': 46367, 'text_1': '2020', 'text_2': ''}, {'id': 46368, 'text_1': '2021', 'text_2': ''}, {'id': 46369, 'text_1': '2022', 'text_2': ''}, {'id': 46370, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46371, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46372, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46373, 'text_1': '2018', 'text_2': ''}, {'id': 46374, 'text_1': '2019', 'text_2': ''}, {'id': 46375, 'text_1': '2020', 'text_2': ''}, {'id': 46376, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Jamal Uddin,Not a Conflict Zone,2012,6,Unresolved,0,1,1,Asia and the Pacific,
3684,Sagar Sarwar,BD,2012-02-11,Bangladeshi,Male,Ongoing/Unresolved,Staff,Local,False,,TV,,"[{'id': 46423, 'text_1': '2013', 'text_2': ''}, {'id': 46424, 'text_1': '2014', 'text_2': ''}, {'id': 46425, 'text_1': '2015', 'text_2': ''}, {'id': 46426, 'text_1': '2016', 'text_2': ''}, {'id': 46427, 'text_1': '2017', 'text_2': ''}, {'id': 46428, 'text_1': '2018', 'text_2': ''}, {'id': 46429, 'text_1': '2019', 'text_2': ''}, {'id': 46430, 'text_1': '2020', 'text_2': ''}, {'id': 46431, 'text_1': '2021', 'text_2': ''}, {'id': 46432, 'text_1': '2022', 'text_2': ''}, {'id': 46433, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46434, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46435, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46436, 'text_1': '2018', 'text_2': ''}, {'id': 46437, 'text_1': '2019', 'text_2': ''}, {'id': 46438, 'text_1': '2020', 'text_2': ''}, {'id': 46439, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Sagar Sarwar,Not a Conflict Zone,2012,2,Unresolved,0,1,1,Asia and the Pacific,
3230,Zaher al-Shurqat,TR,2016-04-10,Syrian,Male,Ongoing/Unresolved,,Foreign,False,,Online,,"[{'id': 52720, 'text_1': '2017', 'text_2': ''}, {'id': 52721, 'text_1': '2018', 'text_2': ''}, {'id': 52722, 'text_1': '2019', 'text_2': ''}, {'id': 52723, 'text_1': '2020', 'text_2': ''}, {'id': 52724, 'text_1': '2021', 'text_2': ''}, {'id': 52725, 'text_1': '2022', 'text_2': ''}, {'id': 52726, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52727, 'text_1': '2017', 'text_2': ''}, {'id': 52728, 'text_1': '2018', 'text_2': ''}, {'id': 52729, 'text_1': '2019', 'text_2': ''}, {'id': 52730, 'text_1': '2020', 'text_2': ''}, {'id': 52731, 'text_1': '2021', 'text_2': ''}, {'id': 52732, 'text_1': '2022', 'text_2': ''}]",Türkiye,"Europe and North America,Asia and the Pacific","39.94, 32.84",TR,Zaher al-Shurqat,Not a Conflict Zone,2016,4,Unresolved,0,1,1,Europe and North America,
3238,Rohat Aktaş,TR,2016-02-24,Turkish,Male,Ongoing/Unresolved,Staff,Local,False,,Print,,"[{'id': 52695, 'text_1': '2017', 'text_2': ''}, {'id': 52696, 'text_1': '2018', 'text_2': ''}, {'id': 52697, 'text_1': '2019', 'text_2': ''}, {'id': 52698, 'text_1': '2020', 'text_2': ''}, {'id': 52699, 'text_1': '2021', 'text_2': ''}, {'id': 52700, 'text_1': '2022', 'text_2': ''}, {'id': 52701, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52702, 'text_1': '2017', 'text_2': ''}, {'id': 52703, 'text_1': '2018', 'text_2': ''}, {'id': 52704, 'text_1': '2019', 'text_2': ''}, {'id': 52705, 'text_1': '2020', 'text_2': ''}, {'id': 52706, 'text_1': '2021', 'text_2': ''}, {'id': 52707, 'text_1': '2022', 'text_2': ''}]",Türkiye,"Europe and North America,Asia and the Pacific","39.94, 32.84",TR,Rohat Aktaş,Not a Conflict Zone,2016,2,Unresolved,0,1,1,Europe and North America,
3231,Manoel Messias Pereira,BR,2016-04-09,Brazilian,Male,Ongoing/Unresolved,Freelancer,Local,False,,Online,,[],[],"[{'id': 46691, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46692, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46693, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}, {'id': 46694, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Manoel Messias Pereira,Not a Conflict Zone,2016,4,Unresolved,0,1,1,Latin America and the Caribbean,
3236,João Valdecir de Borba,BR,2016-03-10,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 46645, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46646, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46647, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46648, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,João Valdecir de Borba,Not a Conflict Zone,2016,3,Unresolved,0,1,1,Latin America and the Caribbean,
3271,Orislandio Timóteo Araújo (aka Roberto Lano),BR,2015-11-21,Brazilian,Male,Ongoing/Unresolved,Freelancer,Local,False,,Online,,[],[],"[{'id': 46714, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46715, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46716, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46717, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46718, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Orislandio Timóteo Araújo (aka Roberto Lano),Not a Conflict Zone,2015,11,Unresolved,0,1,1,Latin America and the Caribbean,
3301,Gleydson Carvalho,BR,2015-08-06,Brazilian,Male,Resolved,Staff,Local,False,,Radio,1970-01-01 00:00:00.000002024,"[{'id': 46607, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46608, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46609, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46610, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46611, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}, {'id': 46612, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391697.locale=en'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Gleydson Carvalho,Not a Conflict Zone,2015,8,Resolved,1,0,1,Latin America and the Caribbean,-16653.0
3354,Gerardo Ceferino Servían Coronel,BR,2015-03-04,Paraguayan,Male,Ongoing/Unresolved,Staff,Foreign,False,,Radio,,[],[],"[{'id': 46601, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46602, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46603, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46604, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Gerardo Ceferino Servían Coronel,Not a Conflict Zone,2015,3,Unresolved,0,1,1,Latin America and the Caribbean,
3461,Geolino Lopes Xavier,BR,2014-02-27,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,44.0,Cross-platform,,[],[],"[{'id': 46595, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46596, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46597, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46598, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46599, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46600, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Geolino Lopes Xavier,Not a Conflict Zone,2014,2,Unresolved,0,1,1,Latin America and the Caribbean,
3504,Cláudio Moleiro de Souza,BR,2013-10-12,Brazilian,Male,Resolved,Staff,Local,False,,Radio,1970-01-01 00:00:00.000002021,[],[],"[{'id': 46549, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms_0.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Cláudio Moleiro de Souza,Not a Conflict Zone,2013,10,Resolved,1,0,1,Latin America and the Caribbean,-15990.0
3621,Valério Luiz de Oliveira,BR,2012-07-05,Brazilian,Male,Resolved,Staff,Local,False,49.0,Radio,1970-01-01 00:00:00.000002024,"[{'id': 46757, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46758, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46759, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46760, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46761, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46762, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46763, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}, {'id': 46764, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391697.locale=en'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Valério Luiz de Oliveira,Not a Conflict Zone,2012,7,Resolved,1,0,1,Latin America and the Caribbean,-15526.0
3652,Décio Sá,BR,2012-04-23,Brazilian,Male,Resolved,Staff,Local,False,42.0,Cross-platform,1970-01-01 00:00:00.000002021,[],[],"[{'id': 46560, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46561, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46562, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46563, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46564, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Décio Sá,Not a Conflict Zone,2012,4,Resolved,1,0,1,Latin America and the Caribbean,-15453.0
3681,Mario Randolfo Marques Lopes,BR,2012-02-12,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Online,,[],[],"[{'id': 46701, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46702, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46703, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46704, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46705, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46706, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Mario Randolfo Marques Lopes,Not a Conflict Zone,2012,2,Unresolved,0,1,1,Latin America and the Caribbean,
3716,Auro Ida,BR,2011-07-22,Brazilian,Male,Resolved,Staff,Local,False,53.0,Print,1970-01-01 00:00:00.000002012,"[{'id': 46545, 'text_1': '2011', 'text_2': ''}, {'id': 46546, 'text_1': '2013', 'text_2': ''}]",[],"[{'id': 46547, 'text_1': '2011', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388069.locale=en'}, {'id': 46548, 'text_1': '2013', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388070.locale=en'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Auro Ida,Not a Conflict Zone,2011,7,Resolved,1,0,1,Latin America and the Caribbean,-15177.0
3237,Nicolás Humberto García,SV,2016-03-10,Salvadoran,Male,Resolved,Staff,Local,False,,Radio,1970-01-01 00:00:00.000002017,"[{'id': 52235, 'text_1': '2017', 'text_2': ''}]",[],"[{'id': 52236, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388074.locale=en'}]",El Salvador,Latin America and the Caribbean,"13.7, -89.19",SV,Nicolás Humberto García,Not a Conflict Zone,2016,3,Resolved,1,0,1,Latin America and the Caribbean,-16870.0
3424,Carlos José Orellana,SV,2014-07-12,Salvadoran,Male,Unresolved – Archived,Staff,Local,False,23.0,TV,,"[{'id': 52216, 'text_1': '2015', 'text_2': ''}, {'id': 52217, 'text_1': '2016', 'text_2': ''}, {'id': 52218, 'text_1': '2017', 'text_2': ''}, {'id': 52219, 'text_1': '2018', 'text_2': ''}, {'id': 52220, 'text_1': '2019', 'text_2': ''}, {'id': 52221, 'text_1': '2020', 'text_2': ''}, {'id': 52222, 'text_1': '2021', 'text_2': ''}]",[],"[{'id': 52223, 'text_1': '2015', 'text_2': ''}, {'id': 52224, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388073.locale=en'}, {'id': 52225, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388074.locale=en'}, {'id': 52226, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388075.locale=en'}, {'id': 52227, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388077.locale=en'}, {'id': 52228, 'text_1': '2020', 'text_2': ''}, {'id': 52229, 'text_1': '2021', 'text_2': ''}]",El Salvador,Latin America and the Caribbean,"13.7, -89.19",SV,Carlos José Orellana,Not a Conflict Zone,2014,7,Unresolved,0,1,1,Latin America and the Caribbean,
3279,José Bernardo,PH,2015-10-31,Filipino,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 51333, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51334, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,José Bernardo,Conflict Zone,2015,10,Unresolved,0,1,1,Asia and the Pacific,
3495,Joas Dignos,PH,2013-11-29,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51316, 'text_1': '2014', 'text_2': ''}, {'id': 51317, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51318, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Joas Dignos,Not a Conflict Zone,2013,11,Unresolved,0,1,1,Asia and the Pacific,
3644,Nestor Libaton,PH,2012-05-08,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51375, 'text_1': '2014', 'text_2': ''}, {'id': 51376, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51377, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Nestor Libaton,Not a Conflict Zone,2012,5,Unresolved,0,1,1,Asia and the Pacific,
3692,Christopher Guarin,PH,2012-01-05,Filipino,Male,Unresolved – Archived,Staff,Local,False,,Radio,,[],[],"[{'id': 51209, 'text_1': '2014', 'text_2': ''}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Christopher Guarin,Not a Conflict Zone,2012,1,Unresolved,0,1,1,Asia and the Pacific,
3247,Marlon David Martínez Caballero,HN,2016-02-06,Honduran,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,"[{'id': 48620, 'text_1': '2017', 'text_2': ''}, {'id': 48621, 'text_1': '2018', 'text_2': ''}, {'id': 48622, 'text_1': '2019', 'text_2': ''}, {'id': 48623, 'text_1': '2020', 'text_2': ''}, {'id': 48624, 'text_1': '2021', 'text_2': ''}, {'id': 48625, 'text_1': '2022', 'text_2': ''}, {'id': 48626, 'text_1': '2024', 'text_2': ''}]","[{'id': 48627, 'text_1': '2021', 'text_2': ''}]","[{'id': 48628, 'text_1': '2017', 'text_2': ''}, {'id': 48629, 'text_1': '2018', 'text_2': ''}, {'id': 48630, 'text_1': '2019', 'text_2': ''}, {'id': 48631, 'text_1': '2020', 'text_2': ''}, {'id': 48632, 'text_1': '2022', 'text_2': ''}, {'id': 48633, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Marlon David Martínez Caballero,Not a Conflict Zone,2016,2,Unresolved,0,1,1,Latin America and the Caribbean,
3308,Joel Aquiles Torres,HN,2015-07-03,Honduran,Male,Ongoing/Unresolved,Staff,Local,False,,TV,,"[{'id': 48369, 'text_1': '2016', 'text_2': ''}, {'id': 48370, 'text_1': '2017', 'text_2': ''}, {'id': 48371, 'text_1': '2018', 'text_2': ''}, {'id': 48372, 'text_1': '2019', 'text_2': ''}, {'id': 48373, 'text_1': '2020', 'text_2': ''}, {'id': 48374, 'text_1': '2021', 'text_2': ''}, {'id': 48375, 'text_1': '2022', 'text_2': ''}, {'id': 48376, 'text_1': '2024', 'text_2': ''}]","[{'id': 48377, 'text_1': '2021', 'text_2': ''}]","[{'id': 48378, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388098.locale=en'}, {'id': 48379, 'text_1': '2017', 'text_2': ''}, {'id': 48380, 'text_1': '2018', 'text_2': ''}, {'id': 48381, 'text_1': '2019', 'text_2': ''}, {'id': 48382, 'text_1': '2020', 'text_2': ''}, {'id': 48383, 'text_1': '2022', 'text_2': ''}, {'id': 48384, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Joel Aquiles Torres,Not a Conflict Zone,2015,7,Unresolved,0,1,1,Latin America and the Caribbean,
